player_id,final_position,final_franchise_id,player,career_Season_range,final_team_name,career_sum_player_game_count,career_avg_player_game_count,career_avg_avg_depth_of_target,career_max_avg_depth_of_target,career_avg_avoided_tackles,career_max_avoided_tackles,career_avg_caught_percent,career_max_caught_percent,career_avg_contested_catch_rate,career_max_contested_catch_rate,career_sum_contested_receptions,career_avg_contested_receptions,career_sum_contested_targets,career_avg_contested_targets,career_avg_drop_rate,career_max_drop_rate,career_sum_drops,career_avg_drops,career_sum_first_downs,career_max_first_downs,career_sum_fumbles,career_avg_grades_hands_drop,career_max_grades_hands_drop,career_avg_grades_hands_fumble,career_max_grades_hands_fumble,career_avg_grades_offense,career_max_grades_offense,career_avg_grades_pass_block,career_max_grades_pass_block,career_avg_grades_pass_route,career_max_grades_pass_route,career_avg_inline_rate,career_max_inline_rate,career_sum_inline_snaps,career_max_inline_snaps,career_max_longest,career_avg_pass_block_rate,career_max_pass_block_rate,career_sum_pass_blocks,career_sum_pass_plays,career_sum_receptions,career_avg_receptions,career_avg_route_rate,career_max_route_rate,career_sum_routes,career_avg_routes,career_avg_slot_rate,career_max_slot_rate,career_sum_slot_snaps,career_avg_targeted_qb_rating,career_max_targeted_qb_rating,career_sum_targets,career_avg_targets,career_sum_touchdowns,career_avg_touchdowns,career_avg_wide_rate,career_max_wide_rate,career_sum_wide_snaps,career_avg_wide_snaps,career_sum_yards,career_avg_yards,career_sum_yards_after_catch,career_avg_yards_after_catch,career_avg_yards_after_catch_per_reception,career_max_yards_after_catch_per_reception,career_avg_yards_per_reception,career_max_yards_per_reception,career_avg_yprr,career_max_yprr,career_fpts_per_game,final_season,AGE_ON_DRAFT_DAY,HEIGHT,WEIGHT,HAND_SIZE,ARM_LENGTH,WINGSPAN,FORTY_TIME,TEN_SPLIT,TWENTY_SPLIT,VERTICAL,BROAD,SHUTTLE,THREE_CONE,BENCH,SPEED,ROUND,SELECTION,OVERALL_PICK,matched_draft_year,draft_match_method,draft_match_score,is_historical_drafted_wr
18251,WR,202.0,Joey Herrick,2014,KENTUCKY,12.0,12.0,10.6,10.6,4.0,4.0,53.3,53.3,,,0.0,0.0,0.0,0.0,11.1,11.1,1.0,1.0,0.0,0.0,0.0,58.9,58.9,67.1,67.1,55.1,55.1,,,55.2,55.2,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,146.0,8.0,8.0,97.3,97.3,142.0,142.0,99.3,99.3,145.0,51.0,51.0,15.0,15.0,0.0,0.0,0.7,0.7,1.0,1.0,116.0,116.0,47.0,47.0,5.9,5.9,14.5,14.5,0.82,0.82,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
18293,WR,201.0,Connor Arlia,2015,KENT STATE,7.0,7.0,13.0,13.0,1.0,1.0,50.0,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,76.3,76.3,65.7,65.7,56.9,56.9,,,54.6,54.6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,55.0,5.0,5.0,98.2,98.2,54.0,54.0,54.5,54.5,30.0,56.3,56.3,10.0,10.0,0.0,0.0,45.5,45.5,25.0,25.0,23.0,23.0,5.0,5.0,1.0,1.0,4.6,4.6,0.43,0.43,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18306,WR,190.0,Andre Booker,2014-2015,INDIANA,12.0,6.0,13.8,16.1,1.0,2.0,55.0,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,73.80000000000001,80.9,64.45,67.9,69.5,80.5,,,67.35,79.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,74.0,10.0,5.0,91.65,93.0,68.0,34.0,8.15,16.3,7.0,101.75,116.0,17.0,8.5,3.0,1.5,91.85,100.0,67.0,33.5,219.0,109.5,72.0,36.0,5.8,7.6,21.5,22.0,2.85,4.95,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18317,WR,193.0,Brett Medders,2014,IOWA STATE,3.0,3.0,11.0,11.0,0.0,0.0,75.0,75.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,73.1,64.1,64.1,60.4,60.4,,,60.4,60.4,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,29.0,3.0,3.0,93.1,93.1,27.0,27.0,89.7,89.7,26.0,92.7,92.7,4.0,4.0,0.0,0.0,10.3,10.3,3.0,3.0,27.0,27.0,3.0,3.0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
18318,WR,193.0,Tad Ecby,2014,IOWA STATE,11.0,11.0,14.4,14.4,0.0,0.0,34.8,34.8,,,0.0,0.0,0.0,0.0,20.0,20.0,2.0,2.0,0.0,0.0,0.0,41.2,41.2,67.1,67.1,60.1,60.1,,,58.6,58.6,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,149.0,8.0,8.0,97.3,97.3,145.0,145.0,5.4,5.4,8.0,77.2,77.2,23.0,23.0,3.0,3.0,94.6,94.6,141.0,141.0,236.0,236.0,111.0,111.0,13.9,13.9,29.5,29.5,1.63,1.63,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
18348,WR,187.0,Justin Hardee,2014-2016,ILLINOIS,23.0,11.5,11.7,14.0,3.5,4.0,53.0,53.2,,,0.0,0.0,0.0,0.0,10.1,10.7,5.0,2.5,11.0,11.0,0.0,61.1,62.5,70.8,71.5,58.55,59.2,54.4,54.4,56.45,56.7,0.0,0.0,0.0,0.0,62.0,0.15,0.3,1.0,605.0,44.0,22.0,94.75,95.1,573.0,286.5,3.25,3.4,20.0,62.7,65.4,83.0,41.5,1.0,0.5,96.75,96.9,585.0,292.5,554.0,277.0,204.0,102.0,4.6,4.6,12.6,12.6,0.975,1.15,0.0,2016,,,,,,,,,,,,,,,,,,,,,,False
18371,WR,199.0,Kody Cook,2014-2015,KANSAS ST,26.0,13.0,12.9,15.4,0.5,1.0,60.900000000000006,66.7,,,0.0,0.0,0.0,0.0,9.55,10.0,5.0,2.5,19.0,19.0,0.0,66.94999999999999,70.1,75.7,81.2,63.15,69.1,69.8,69.8,64.4,73.1,0.5,1.0,3.0,3.0,35.0,0.15,0.3,1.0,603.0,47.0,23.5,81.2,92.7,486.0,243.0,63.9,65.6,386.0,76.85,77.9,79.0,39.5,4.0,2.0,22.15,36.7,129.0,64.5,663.0,331.5,150.0,75.0,3.3,3.9,13.95,15.3,1.405,1.86,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18372,WR,199.0,Stanton Weber,2014-2015,KANSAS ST,7.0,3.5,6.0,8.0,0.0,0.0,75.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,61.0,61.0,58.4,60.9,,,58.650000000000006,61.1,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,2.0,1.0,100.0,100.0,20.0,10.0,66.45,71.4,13.0,85.4,87.5,3.0,1.5,0.0,0.0,33.55,38.5,7.0,3.5,25.0,12.5,11.0,5.5,5.5,11.0,12.5,21.0,1.095,1.62,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18376,WR,190.0,Damon Graham,2014-2015,INDIANA,17.0,8.5,18.7,30.3,1.0,2.0,26.3,52.6,,,0.0,0.0,0.0,0.0,23.1,23.1,3.0,1.5,5.0,5.0,0.0,35.9,35.9,68.2,68.2,56.8,63.9,,,57.5,61.9,0.65,1.3,1.0,1.0,21.0,0.0,0.0,0.0,93.0,10.0,5.0,94.1,94.9,88.0,44.0,99.35,100.0,92.0,54.05,68.5,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,51.5,64.0,32.0,6.4,6.4,10.3,10.3,0.695,1.39,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18383,WR,215.0,Daniel Adams,2014,MARYLAND,4.0,4.0,18.2,18.2,0.0,0.0,22.2,22.2,,,0.0,0.0,0.0,0.0,60.0,60.0,3.0,3.0,0.0,0.0,0.0,8.2,8.2,62.9,62.9,48.3,48.3,,,48.3,48.3,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,53.0,2.0,2.0,98.1,98.1,52.0,52.0,90.6,90.6,48.0,42.6,42.6,9.0,9.0,1.0,1.0,9.4,9.4,5.0,5.0,39.0,39.0,5.0,5.0,2.5,2.5,19.5,19.5,0.75,0.75,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
18427,WR,180.0,Quinton Pedroza,2014-2015,HAWAII,18.0,9.0,12.6,13.4,8.0,11.0,53.5,54.8,,,0.0,0.0,0.0,0.0,7.4,10.6,8.0,4.0,12.0,12.0,4.0,69.45,77.4,24.4,29.5,65.25,65.6,,,65.1,66.4,0.35,0.7,1.0,1.0,53.0,0.0,0.0,0.0,635.0,82.0,41.0,94.2,94.4,599.0,299.5,16.15,16.3,103.0,54.75,64.5,155.0,77.5,4.0,2.0,83.5,83.7,531.0,265.5,966.0,483.0,245.0,122.5,2.95,3.0,12.05,12.7,1.77,2.07,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18439,WR,201.0,Josh Boyle,2014-2015,KENT STATE,15.0,7.5,10.65,15.2,0.5,1.0,35.25,53.8,,,0.0,0.0,0.0,0.0,34.6,50.0,6.0,3.0,0.0,0.0,0.0,27.1,29.7,65.95,70.9,51.25,53.9,,,51.8,53.9,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,214.0,22.0,11.0,97.05,100.0,203.0,101.5,59.35,97.3,187.0,49.7,59.8,45.0,22.5,2.0,1.0,40.1,78.6,25.0,12.5,173.0,86.5,95.0,47.5,8.95,14.0,10.3,13.0,0.685,0.91,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18451,WR,199.0,Andre Davis,2014-2015,KANSAS ST,14.0,7.0,12.05,12.9,1.5,3.0,45.0,50.0,,,0.0,0.0,0.0,0.0,20.5,33.3,2.0,1.0,9.0,9.0,0.0,48.85,66.1,65.7,68.5,59.85,62.4,16.4,16.4,59.7,62.4,0.35,0.7,1.0,1.0,42.0,0.35,0.7,1.0,166.0,14.0,7.0,96.15,100.0,155.0,77.5,22.1,31.7,48.0,60.25,72.6,29.0,14.5,0.0,0.0,77.55,87.5,117.0,58.5,180.0,90.0,53.0,26.5,2.2,4.4,10.4,13.8,0.925,1.27,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18484,WR,208.0,Sanford Seay,2014-2015,LA TECH,8.0,4.0,9.1,11.2,0.5,1.0,22.2,44.4,,,0.0,0.0,0.0,0.0,50.0,100.0,1.0,0.5,3.0,3.0,0.0,45.650000000000006,74.9,65.0,65.0,55.25,63.0,,,54.7,62.5,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,54.0,4.0,2.0,96.15,100.0,53.0,26.5,1.2,2.4,1.0,50.95,62.3,11.0,5.5,0.0,0.0,98.8,100.0,53.0,26.5,50.0,25.0,18.0,9.0,4.5,4.5,12.5,12.5,0.61,1.22,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18493,WR,222.0,Dennis Norfleet,2014,MICHIGAN,11.0,11.0,6.8,6.8,2.0,2.0,65.2,65.2,,,0.0,0.0,0.0,0.0,11.8,11.8,2.0,2.0,1.0,1.0,0.0,57.3,57.3,73.7,73.7,60.0,60.0,,,55.3,55.3,1.5,1.5,2.0,2.0,24.0,0.0,0.0,0.0,133.0,15.0,15.0,97.7,97.7,130.0,130.0,87.2,87.2,116.0,58.4,58.4,23.0,23.0,0.0,0.0,7.5,7.5,10.0,10.0,111.0,111.0,98.0,98.0,6.5,6.5,7.4,7.4,0.85,0.85,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
18562,WR,256.0,Garrett Kidd,2014-2015,NWESTERN,9.0,4.5,7.5,8.0,0.0,0.0,33.35,66.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,70.7,70.7,62.9,62.9,56.05,58.3,,,56.2,59.4,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,63.0,2.0,1.0,98.4,100.0,61.0,30.5,3.25,6.5,4.0,59.05,78.5,4.0,2.0,0.0,0.0,96.75,100.0,59.0,29.5,15.0,7.5,10.0,5.0,5.0,5.0,7.5,7.5,0.125,0.25,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18610,WR,224.0,Christian Collis,2014-2015,MIDDLE TN,19.0,9.5,6.65,6.8,1.5,3.0,70.55000000000001,72.7,,,0.0,0.0,0.0,0.0,2.95,5.9,1.0,0.5,8.0,8.0,1.0,76.80000000000001,82.7,46.400000000000006,68.7,56.95,57.2,,,55.15,55.9,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,380.0,29.0,14.5,97.6,97.8,371.0,185.5,47.3,80.8,157.0,93.6,115.2,41.0,20.5,3.0,1.5,52.45,85.7,222.0,111.0,296.0,148.0,162.0,81.0,5.15,9.1,9.85,13.6,0.755,0.99,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18628,WR,229.0,Wesley Leftwich,2014-2015,MISSOURI,23.0,11.5,18.3,20.2,1.5,2.0,33.95,37.9,,,0.0,0.0,0.0,0.0,18.5,25.0,4.0,2.0,8.0,8.0,0.0,47.9,56.3,67.35,70.6,53.15,55.3,,,52.05,54.4,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,424.0,25.0,12.5,95.3,95.7,405.0,202.5,5.5,6.1,22.0,33.05,42.1,68.0,34.0,1.0,0.5,94.2,94.5,400.0,200.0,321.0,160.5,110.0,55.0,4.95,5.7,12.5,13.0,0.65,0.91,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18648,WR,248.0,Maurice Morgan,2015,NC STATE,3.0,3.0,8.5,8.5,0.0,0.0,100.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,70.7,70.7,62.9,62.9,72.5,72.5,,,69.5,69.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,12.0,2.0,2.0,100.0,100.0,12.0,12.0,25.0,25.0,3.0,110.4,110.4,2.0,2.0,0.0,0.0,75.0,75.0,9.0,9.0,21.0,21.0,4.0,4.0,2.0,2.0,10.5,10.5,1.75,1.75,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18671,WR,238.0,Taariq Allen,2014-2015,NEBRASKA,20.0,10.0,13.05,14.1,0.5,1.0,39.900000000000006,41.7,,,0.0,0.0,0.0,0.0,13.9,16.7,2.0,1.0,4.0,3.0,0.0,54.35,58.9,66.4,67.1,55.2,55.2,,,52.9,54.4,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,179.0,13.0,6.5,92.85,94.6,165.0,82.5,24.7,42.9,32.0,44.05,44.3,33.0,16.5,2.0,1.0,75.3,93.5,147.0,73.5,113.0,56.5,50.0,25.0,4.35,6.4,8.55,9.1,0.7,0.75,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18681,WR,251.0,Carlos Harris,2014-2015,N TEXAS,24.0,12.0,11.6,12.6,8.0,11.0,57.7,62.8,,,0.0,0.0,0.0,0.0,7.2,10.3,10.0,5.0,30.0,30.0,0.0,74.95,83.7,76.75,77.4,70.85,78.2,,,71.80000000000001,78.9,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,812.0,132.0,66.0,96.95,97.2,787.0,393.5,41.35,60.1,352.0,80.9,84.9,229.0,114.5,10.0,5.0,58.25,76.6,457.0,228.5,1596.0,798.0,572.0,286.0,4.3,4.6,12.05,12.2,2.07,2.46,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18727,WR,248.0,NaQuan Brown,2014-2015,NC STATE,5.0,2.5,27.5,49.0,0.0,0.0,25.0,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,61.0,61.0,55.2,58.3,,,55.35,59.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35.0,1.0,0.5,96.95,100.0,33.0,16.5,10.6,21.2,7.0,47.95,56.3,3.0,1.5,0.0,0.0,89.4,100.0,28.0,14.0,5.0,2.5,8.0,4.0,8.0,8.0,5.0,5.0,0.08,0.16,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18753,WR,227.0,De'Runnya Wilson,2014-2015,MISS STATE,25.0,12.5,12.8,13.4,4.5,7.0,59.6,61.2,,,0.0,0.0,0.0,0.0,6.85,7.7,8.0,4.0,47.0,47.0,1.0,73.0,76.0,61.6,73.8,80.3,82.1,,,79.9,82.6,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,688.0,107.0,53.5,96.55,97.3,665.0,332.5,19.65,23.8,140.0,114.6,117.0,179.0,89.5,19.0,9.5,80.35,84.5,548.0,274.0,1582.0,791.0,476.0,238.0,4.45,4.7,14.75,15.0,2.4,2.5,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18771,WR,256.0,Pierre Youngblood-Ary,2014-2015,NWESTERN,11.0,5.5,13.25,15.0,0.5,1.0,56.7,66.7,,,0.0,0.0,0.0,0.0,11.1,22.2,2.0,1.0,2.0,2.0,0.0,57.7,70.7,65.2,67.5,70.25,75.3,,,70.25,74.3,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,76.0,9.0,4.5,97.1,100.0,72.0,36.0,0.7,1.4,1.0,83.75,103.5,18.0,9.0,1.0,0.5,99.3,100.0,75.0,37.5,136.0,68.0,46.0,23.0,4.55,5.6,15.6,16.5,3.145,4.71,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18807,WR,241.0,Carlos Wiggins,2014-2015,NEW MEXICO,21.0,10.5,25.3,31.2,0.0,0.0,36.0,38.7,,,0.0,0.0,0.0,0.0,7.15,14.3,2.0,1.0,8.0,8.0,0.0,62.2,70.7,72.25,72.7,64.95,70.3,,,63.85,70.5,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,198.0,14.0,7.0,96.05,97.1,191.0,95.5,48.5,88.3,65.0,71.1,79.2,37.0,18.5,2.0,1.0,48.65,90.6,129.0,64.5,304.0,152.0,87.0,43.5,4.25,7.0,27.45,35.5,1.495,1.74,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18811,WR,259.0,Ian Dixon,2014-2015,OHIO,12.0,6.0,12.85,17.7,1.0,2.0,66.65,100.0,,,0.0,0.0,0.0,0.0,25.0,50.0,1.0,0.5,1.0,1.0,0.0,71.5,76.3,63.35,65.7,62.5,72.7,,,62.2,72.1,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,53.0,6.0,3.0,93.55,100.0,49.0,24.5,100.0,100.0,53.0,100.35,158.3,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,108.0,54.0,68.0,34.0,10.0,12.0,14.0,20.0,2.03,3.7,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18846,WR,237.0,Marc Meier,2014,NAVY,5.0,5.0,23.0,23.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,59.9,59.9,,,55.5,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,100.0,7.0,7.0,0.0,0.0,0.0,39.6,39.6,1.0,1.0,0.0,0.0,100.0,100.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
18882,WR,251.0,Kenny Buyers,2016,N TEXAS,13.0,13.0,6.2,6.2,5.0,5.0,69.6,69.6,,,0.0,0.0,0.0,0.0,11.1,11.1,4.0,4.0,14.0,14.0,0.0,60.0,60.0,75.2,75.2,57.2,57.2,,,55.8,55.8,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,318.0,32.0,32.0,95.3,95.3,303.0,303.0,98.4,98.4,313.0,87.6,87.6,46.0,46.0,1.0,1.0,0.3,0.3,1.0,1.0,324.0,324.0,196.0,196.0,6.1,6.1,10.1,10.1,1.07,1.07,0.0,2016,,,,,,,,,,,,,,,,,,,,,,False
18893,WR,238.0,Jamal Turner,2014-2015,NEBRASKA,15.0,7.5,10.55,11.9,2.0,3.0,47.5,50.0,,,0.0,0.0,0.0,0.0,25.75,33.3,4.0,2.0,4.0,4.0,0.0,46.25,47.1,67.6,70.2,59.15,62.8,,,58.25,58.7,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,105.0,13.0,6.5,95.0,96.6,99.0,49.5,11.25,17.2,9.0,41.2,63.0,28.0,14.0,0.0,0.0,88.75,94.7,96.0,48.0,130.0,65.0,73.0,36.5,4.55,7.3,9.8,10.3,1.315,1.32,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18905,WR,256.0,Cameron Dickerson,2014-2015,NWESTERN,22.0,11.0,10.35,11.1,2.0,4.0,43.95,52.2,,,0.0,0.0,0.0,0.0,15.5,16.7,5.0,2.5,3.0,3.0,1.0,51.35,52.4,47.35,65.7,54.1,56.3,61.0,61.0,53.35,56.0,0.0,0.0,0.0,0.0,60.0,0.15,0.3,1.0,455.0,29.0,14.5,95.3,95.6,433.0,216.5,9.45,12.6,37.0,43.6,72.6,60.0,30.0,1.0,0.5,90.6,93.8,418.0,209.0,356.0,178.0,160.0,80.0,3.9,6.4,10.45,13.3,0.67,1.05,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18911,WR,256.0,Christian Jones,2015,NWESTERN,13.0,13.0,12.0,12.0,0.0,0.0,46.0,46.0,,,0.0,0.0,0.0,0.0,23.3,23.3,7.0,7.0,18.0,18.0,0.0,26.9,26.9,70.7,70.7,60.2,60.2,,,60.4,60.4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,249.0,23.0,23.0,95.6,95.6,238.0,238.0,96.0,96.0,239.0,48.3,48.3,50.0,50.0,2.0,2.0,4.0,4.0,10.0,10.0,234.0,234.0,23.0,23.0,1.0,1.0,10.2,10.2,0.98,0.98,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18924,WR,237.0,Thomas Wilson,2014-2015,NAVY,22.0,11.0,20.3,20.6,0.0,0.0,60.7,71.4,,,0.0,0.0,0.0,0.0,8.35,16.7,1.0,0.5,4.0,4.0,0.0,61.45,73.1,64.9,65.7,75.55,80.8,77.15,77.9,76.65,88.8,0.0,0.0,0.0,0.0,27.0,15.15,18.5,14.0,82.0,8.0,4.0,83.35,88.2,66.0,33.0,6.15,12.3,8.0,139.5,153.3,13.0,6.5,2.0,1.0,81.80000000000001,88.2,64.0,32.0,149.0,74.5,16.0,8.0,2.0,2.0,18.950000000000003,20.3,2.9000000000000004,4.07,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18943,WR,287.0,Aaron Stafford,2014,SMU,6.0,6.0,9.7,9.7,0.0,0.0,33.3,33.3,,,0.0,0.0,0.0,0.0,50.0,50.0,1.0,1.0,0.0,0.0,0.0,24.9,24.9,61.0,61.0,46.6,46.6,,,47.6,47.6,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,28.0,1.0,1.0,89.3,89.3,25.0,25.0,92.9,92.9,26.0,42.4,42.4,3.0,3.0,0.0,0.0,7.1,7.1,2.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,0.24,0.24,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
18964,WR,259.0,Kawmae Sawyer,2014-2015,OHIO,16.0,8.0,7.0,8.0,0.0,0.0,52.8,55.6,,,0.0,0.0,0.0,0.0,8.35,16.7,1.0,0.5,3.0,3.0,0.0,60.5,70.7,64.3,65.7,60.85,61.8,,,59.05,61.4,3.95,4.5,4.0,3.0,33.0,0.0,0.0,0.0,95.0,7.0,3.5,93.75,96.6,88.0,44.0,43.35,65.5,33.0,74.65,86.8,13.0,6.5,0.0,0.0,52.6,74.2,58.0,29.0,101.0,50.5,58.0,29.0,5.95,11.4,12.8,16.6,1.01,1.38,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18972,WR,262.0,Kameron Doolittle,2014-2015,OKLA STATE,5.0,2.5,7.75,12.5,0.5,1.0,50.0,50.0,,,0.0,0.0,0.0,0.0,25.0,50.0,1.0,0.5,0.0,0.0,0.0,47.6,70.7,61.95,62.9,63.7,80.5,,,62.1,76.5,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,3.0,1.5,87.1,90.9,15.0,7.5,100.0,100.0,17.0,70.85,85.4,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.5,21.0,10.5,5.25,10.5,11.5,20.0,2.3,4.0,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
18983,WR,260.0,Jeff Greene,2014-2015,OHIO STATE,5.0,2.5,8.75,10.0,0.0,0.0,75.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,66.7,66.7,38.3,61.0,62.150000000000006,73.4,,,58.55,69.1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,2.0,1.0,100.0,100.0,14.0,7.0,0.0,0.0,0.0,87.5,108.3,3.0,1.5,0.0,0.0,100.0,100.0,14.0,7.0,21.0,10.5,3.0,1.5,1.5,3.0,10.5,11.0,1.875,2.75,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
19019,WR,273.0,Shane Mikesky,2015,PURDUE,9.0,9.0,10.7,10.7,0.0,0.0,62.5,62.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,80.9,80.9,67.9,67.9,67.5,67.5,,,67.0,67.0,4.9,4.9,3.0,3.0,40.0,0.0,0.0,0.0,61.0,10.0,10.0,96.7,96.7,59.0,59.0,93.4,93.4,57.0,106.0,106.0,16.0,16.0,1.0,1.0,1.6,1.6,1.0,1.0,119.0,119.0,34.0,34.0,3.4,3.4,11.9,11.9,2.02,2.02,0.0,2015,,,,,,,,,,,,,,,,,,,,,,False
19023,WR,268.0,Ronald Jones,2014,PITTSBURGH,7.0,7.0,11.7,11.7,1.0,1.0,69.2,69.2,,,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,61.0,61.0,68.5,68.5,60.3,60.3,,,58.6,58.6,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,57.0,9.0,9.0,98.2,98.2,56.0,56.0,33.3,33.3,19.0,83.2,83.2,13.0,13.0,0.0,0.0,64.9,64.9,37.0,37.0,73.0,73.0,20.0,20.0,2.2,2.2,8.1,8.1,1.3,1.3,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
19133,WR,296.0,Cooper Harrington,2014,SO MISS,1.0,1.0,3.0,3.0,0.0,0.0,100.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7,70.7,62.9,62.9,61.6,61.6,,,61.2,61.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,50.0,1.0,1.0,0.0,0.0,0.0,95.8,95.8,1.0,1.0,0.0,0.0,100.0,100.0,2.0,2.0,7.0,7.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
